"13042435-bb99-4310-abcc-1264a43f821a","2018-07-16T08:44:22.425Z","They worked at Apple, Amazon and Lyft. Now they’re working to get you stoned","https://www.centredaily.com/news/business/article214944875.html#navlink=SecList","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#USFedAgency#City#Verbs_Love#Practice Areas#Verbs_Down#Verbs_Up#Financial Services Topics#Verbs_Satisfy#Adj_Good#Company#Corporate Topics#State#Regio",,"positive"
"54d3f5e4-b5ef-45dd-9363-63073c3d6141","2018-07-16T06:16:34.5Z","Apple Is Struggling In India As Key Executives Leave, Sales Drop","https://in.news.yahoo.com/apple-struggling-india-key-executives-042000439.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#Verbs_Down#Verbs_Up#Noun_Down#Company#Corporate Topics#Region#Tech Topics#Adj_Dow",,"negative"
"42798934-ee12-4a95-b4ea-9aaa6c528f8e","2018-07-15T23:59:43.627Z","Dow Futures: Prime Day For These 2 FANGs; Apple Carves New Buy Point","https://www.investors.com/market-trend/stock-market-today/dow-futures-netflix-earnings-amazon-prime-day-apple-stock-boeing-buy-point/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#City#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Typically Excluded Topics#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"positive"
"546b9bbf-7235-4e56-be22-087c2e9c87e2","2018-07-14T15:13:14.185Z","Apple may have secretly fixed the MacBook Pro keyboard that's...","https://www.stamfordadvocate.com/technology/businessinsider/article/It-s-safe-to-buy-a-new-MacBook-laptop-now-that-13039971.php","Investment Topics#Country#Noun_Up#Industry Sector#Adj_Bad#Adj_Good#Practice Areas#Company#Corporate Topics#Region#Tech Topics#Verbs_U",,"negative"
"fd069017-71ea-4591-8aaa-28fac9742a56","2018-07-13T17:59:56.806Z","Modest Growth Seen For Apple's Next-Generation iPhones","https://www.investors.com/news/technology/click/apple-next-generation-iphones/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Noun_Down#Company#Corporate Topics#State#Region#Adj_Dow",,"positive"
"4b1a24a0-d7ac-4a36-93b9-1ea5fe14c78e","2018-07-12T18:10:50.524Z","Hashtag Trending – Ex-Apple employee charged by FBI; U.K. fines Facebook; Tesla expands in Shanghai","https://www.itworldcanada.com/article/hashtag-trending-ex-apple-employee-charged-by-fbi-u-k-fines-facebook-tesla-expands-in-shanghai/407029","Investment Topics#Adj_Up#Country#Industry Sector#City#Adj_Good#Practice Areas#Company#Corporate Topics#Region#Tech Topics#Verbs_U",,"positive"
"b008b256-8b1a-43f4-8601-8a1ff7f13351","2018-07-12T14:27:44.778Z","Apple’s MacBook Pro gets a makeover, including new Intel chips","http://www.proactiveinvestors.co.uk/companies/news/200696/apples-macbook-pro-gets-a-makeover-including-new-intel-chips-200696.html","Investment Topics#Adj_Up#Country#Industry Sector#Typically Excluded Topics#Adj_Good#Company#State#Region#Verbs_U",,"positive"
"beccab82-2530-4b77-af9a-cbfa453a4c59","2018-07-12T13:43:38.968Z","Apple's fall hardware update plans come into focus","https://HEXUS.net/tech/news/systems/120062-apples-fall-hardware-update-plans-come-focus/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Region#Tech Topic",,"positive"
"c9ccf644-2d05-407e-988d-cf186b9dd32c","2018-07-12T00:47:23.543Z","New iPhone Leaks Highlight Apple's Risky Decision","https://www.forbes.com/sites/ewanspence/2018/07/11/apple-iphone-x-plus-quality-leak-rumor-display-modem-specifications-release-date-cost/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Good#Company#Verbs_Down#Region#Tech Topics#Verbs_Up#Adj_Dow",,"negative"
"70686eb9-a044-4f73-8b73-beb4a90e438d","2018-07-12T00:00:00Z","Apple Expands Apple Maps Traffic Data to Six New Countries","https://9to5mac.com/2018/07/12/apple-maps-traffic-new-countries/?ref=techi.com","Investment Topics#Adj_Up#Country#Industry Sector#Company#Corporate Topics#Verbs_Down#Region#Verbs_Up#Adj_Dow",,"positive"
"ea58158a-a663-4649-b3f5-1e07b9918aef","2018-07-11T19:42:39.806Z","Top Stock Reports for Apple, NVIDIA & Lockheed Martin","https://www.zacks.com/research-daily/171434/top-stock-reports-for-apple-nvidia-lockheed-martin","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Automotive Topics#Verbs_Up#Verbs_Satisfy#Adj_Good#Company#Corporate Topics#Region#InfoNgen Defens",,"positive"
"afe837ac-ae48-4532-97f2-b7b09b5822aa","2018-07-11T17:54:53.334Z","Japanese Watchdog Says Apple May Have Broken Antitrust Rules but Won’t Be Punished","https://9to5mac.com/2018/07/11/apple-antitrust-japan-2/?ref=techi.com","Investment Topics#Adj_Up#Country#Industry Sector#USFedAgency#Practice Areas#Company#Corporate Topics#Verbs_Down#Region#Verbs_Up#Adj_Dow",,"negative"
"438046ab-8233-4f1f-bf57-1f8187d384a6","2018-07-11T17:28:03.234Z","Apple’s Chinese Censorship Features Caused iPhone Crashing Bug","https://www.extremetech.com/mobile/273148-apples-chinese-censorship-features-caused-iphone-crashing-bug?source=Mobile","Investment Topics#Country#Industry Sector#Typically Excluded Topics#Noun_Down#Adj_Good#Practice Areas#Company#Corporate Topics#Regio",,"negative"
"c7186dbd-b908-4818-a12d-4be6449ad9f0","2018-07-10T21:12:56.032Z","Apple, Stitch Fix Show Leadership Trait As Dow Jones Rises; These 2 Sectors Reverse","https://www.investors.com/market-trend/stock-market-today/apple-stitch-fix-leadership-dow-jones-sectors/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Corporate Topics#State#Region#Adj_Dow",,"positive"
"915fc7ff-eef1-4d65-950c-0fe6ed578f09","2018-07-10T17:36:44.686Z","Apple’s iOS App Store changed the way we think about software","https://www.engadget.com/2018/07/10/ios-app-store-ten-year-anniversary/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#Adj_Bad#Verbs_Love#Verbs_Up#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"positive"
"cf020a8c-a259-4695-8dd0-991de034e148","2018-07-10T17:20:15.19Z","Augmented reality could be an $8 billion 'revenue opportunity' for Apple — estimate","https://www.cnbc.com/2018/07/10/augmented-reality-could-be-an-8-billion-revenue-opportunity-for-app.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Verbs_Love#Adj_Good#Company#Corporate Topics#Region#Tech Topics#Verbs_U",,"positive"
"8c385da5-12da-49cd-bd83-721cb0d48665","2018-07-10T14:51:05.605Z","Hillicon Valley: Lawmakers press Apple, Google on data collection | 21M affected by Timehop breach | Zuckerberg passes Buffett on rich list | Latest on Twitter's bot crackdown","http://thehill.com/policy/technology/overnights/396190-hillicon-valley-zuckerberg-beats-buffett-becoming-worlds-third","Adj_Up#Country#Noun_Up#USFedAgency#Executives (new)#City#Congress#Verbs_Love#Verbs_Down#Verbs_Up#Verbs_Satisfy#Adj_Good#Company#Corporate Topics#State#Tech Topics#Investment Topics#Industry Sector#Practice Areas#Courts#Healthcare#Typically Excluded Topics#Noun_Down#Region#Judges#Adj_Dow",,"negative"
"034167bb-33d8-4a60-8b0d-46c2c93936f6","2018-07-10T14:50:29.607Z","Apple may discontinue iPhone X, iPhone SE in Q3 this year: Analys...","https://www.digit.in/mobile-phones/apple-may-discontinue-iphone-x-iphone-se-in-q3-this-year-analysts-42115.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Company#Verbs_Down#Region#Tech Topics#Verbs_Up#Adj_Dow",,"negative"
"8d508cd8-3b6d-4b07-8d56-20459c4d3ffd","2018-07-10T06:48:46.739Z","Assessing Apple's Streaming Push to Take on Spotify & Netflix","https://www.zacks.com/stock/news/310766/assessing-apples-streaming-push-to-take-on-spotify-amp-netflix?cid=CS-ZC-FT-310766","Investment Topics#Country#Noun_Up#Industry Sector#Verbs_Satisfy#Noun_Down#Verbs_Love#Company#Region#Verbs_U",,"positive"
"7bd783e3-a6b0-4d98-838b-f134ceaef554","2018-07-09T06:01:57.417Z","Apple iPhone 8 tops Galaxy S9 and iPhone X in May smartphone sales: Counterpoint","https://in.news.yahoo.com/apple-iphone-8-tops-galaxy-033254477.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Region#Tech Topics#Adj_Dow",,"positive"
"dc3cc4c0-bdca-48f4-b3dc-7771e29a6239","2018-07-07T00:00:00Z","Apple drops Intel's Bluetooth and Wi-Fi chip, might still source...","https://www.digit.in/mobile-phones/apple-drops-intels-bluetooth-and-wi-fi-chip-might-still-source-5g-modem-from-intel-42082.html","Investment Topics#Adj_Up#Country#Industry Sector#Noun_Down#Verbs_Love#Company#Verbs_Down#Regio",,"negative"
"227f9e88-9308-4538-a282-85accaef4861","2018-07-06T15:40:04.713Z","Apple stock gains after Loop Capital turns more bullish","http://www.marketwatch.com/story/apple-stock-gains-after-loop-capital-turns-more-bullish-2018-07-06","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Typically Excluded Topics#Adj_Good#Company#Corporate Topics#Verbs_Down#Region#Verbs_Up#Adj_Dow",,"positive"
"8d7a13dd-a579-42bc-ad23-e62357bd7dc9","2018-07-05T20:30:38.613Z","Apple prepping blue, orange iPhones: report","http://www.foxnews.com/tech/2018/07/05/apple-prepping-blue-orange-iphones-report-says.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Noun_Down#Adj_Good#Company#Region#Verbs_U",,"positive"
"6eefaf66-7fcf-4082-918e-36d970f1393d","2018-07-05T14:06:13.056Z","Buy Apple-supplier Qorvo due to ‘healthy’ demand in China, more chips in iPhone","https://www.cnbc.com/2018/07/05/buy-apple-supplier-qorvo-shares-due-to-healthy-demand-in-china.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Up#Adj_Good#Company#Corporate Topics#State#Region#Tech Topic",,"positive"
"3156f105-b2b7-4d0e-bf3a-acd80aac4cf3","2018-07-03T10:52:46.337Z","Apple smartphones remain popular with Telia Norway customers in June","https://www.telecompaper.com/news/apple-smartphones-remain-popular-with-telia-norway-customers-in-june--1251112","Investment Topics#Country#Noun_Up#Industry Sector#Adj_Good#Company#Region#Tech Topics#Verbs_U",,"positive"
"13b8e794-4184-42a0-946c-3fb91d01ba31","2018-07-03T06:04:30.71Z","Investors Get Next Peek at Apple Earnings on July 31","https://www.cultofmac.com/559209/apple-q3-2018-earnings/?ref=techi.com","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Tech Topic",,"positive"
"0381a0d1-1508-4002-8406-ec0ff5d5749f","2018-07-03T05:26:54.855Z","Trillion-dollar companies – will Apple get the first bite?","https://www.irishtimes.com/business/personal-finance/trillion-dollar-companies-will-apple-get-the-first-bite-1.3548714","Investment Topics#Country#Adj_Up#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#State#Corporate Topics#Regio",,"positive"
"0673afec-4beb-46ee-a855-e920896acd17","2018-07-02T19:26:50.815Z","Watch Apple, AT&T Earnings As Dollar Gains Vs. Asia, Mexico","https://www.investors.com/news/technology/technology-stocks-earnings-rising-dollar/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Adj_Good#Company#Corporate Topics#Verbs_Down#Region#Verbs_Up#Adj_Dow",,"positive"
"e7619168-f947-4216-ab3b-edaad097002b","2018-07-02T19:24:19.606Z","Buy Apple-supplier Lumentum because demand for its 3D sensors will surge: Piper","https://www.cnbc.com/2018/07/02/buy-lumentum-because-demand-for-its-3d-sensors-will-surge-piper.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Good#Company#Corporate Topics#Region#Verbs_U",,"positive"
"26883c50-03f6-4fc7-a86b-8053b074215c","2018-07-02T01:52:23.677Z","Apple rebuilds iPhone mapping app","https://www.crn.com.au/news/apple-rebuilds-iphone-mapping-app-keeps-tomtom-as-data-provider-496346","Investment Topics#Adj_Up#Country#Industry Sector#Noun_Down#Company#State#Verbs_Down#Region#Adj_Dow",,"negative"
"5f5c3f00-3fe7-4ff5-be1d-c972044b73e7","2018-07-01T23:28:16.8Z","Apple vs. Microsoft: Evaluating the Two Giants' Growth Since the 1980s","https://www.zacks.com/stock/news/309879/apple-vs-microsoft-evaluating-the-two-giants-growth-since-the-1980s?cid=CS-ZC-FT-309879","Investment Topics#Country#Noun_Up#Industry Sector#Company#Region#Verbs_U",,"positive"
"70e4d84e-08ea-4ecf-a98d-ed6d39aa848d","2018-06-29T02:06:48.283Z","Index Funds: Apple, Tech Stocks Rebound As Nasdaq Leads Advance","https://www.investors.com/etfs-and-funds/etfs/index-funds-qqq-dia-spy-apple-tech-stocks/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Typically Excluded Topics#Noun_Down#Company#Corporate Topics#Verbs_Down#Region#Verbs_U",,"positive"
"ff35676f-87d0-4fe7-9915-c924db425cee","2018-06-29T00:43:07.391Z","Apple CarPlay and Android Auto react quicker than native infotainment systems","https://www.yahoo.com/news/apple-carplay-android-auto-react-002627102.html","Investment Topics#Adj_Up#Country#Industry Sector#Verbs_Down#Automotive Topics#Verbs_Up#Verbs_Disappoint#Typically Excluded Topics#Noun_Down#Adj_Good#Company#Corporate Topics#State#Region#Tech Topics#Adj_Dow",,"negative"
"11c9b720-bf6d-4458-a6b8-96ac00438264","2018-06-29T00:12:13.598Z","Apple will no longer be completely reliant on Samsung for OLED displays","https://www.techspot.com/news/75286-apple-no-longer-completely-reliant-samsung-oled-displays.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Verbs_Love#Company#Corporate Topics#Verbs_Down#Region#Tech Topics#Verbs_U",,"negative"
"7c4f7a44-c116-434f-8781-d1359a8e294f","2018-06-28T15:52:27.087Z","Apple Car Opportunity Too Big For iPhone Maker To Ignore: Analyst","https://www.investors.com/news/technology/click/apple-car-icar-coming/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Practice Areas#Automotive Topics#Verbs_Up#Typically Excluded Topics#Adj_Good#Company#Corporate Topics#State#Regio",,"positive"
"f347422c-a063-4055-9eee-be75975ab427","2018-06-27T21:59:40.21Z","China Growth Stocks Slammed As Nasdaq Paces Drop; 3 Reasons To Hold Apple","https://www.investors.com/market-trend/stock-market-today/china-growth-stocks-slammed-nasdaq-drop-reasons-hold-apple/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+StockMarketTodayRss+%28Investor%27s+Business+Daily+-+Stock+Market+Today+RSS%29","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Practice Areas#Verbs_Down#Courts#Verbs_Up#Verbs_Satisfy#Typically Excluded Topics#Noun_Down#Adj_Good#Company#Corporate Topics#State#Region#Adj_Dow",,"positive"
"24ba52a6-16d9-48bf-9524-1d8b4602514b","2018-06-27T19:40:05.987Z","Apple, Samsung settle U.S. patent dispute","http://www.euronews.com/2018/06/27/apple-samsung-settle-us-patent-dispute","Investment Topics#Adj_Up#Country#Industry Sector#City#Practice Areas#Company#Courts#Corporate Topics#State#Region#Adj_Dow",,"positive"
"d49b4e88-698f-4393-83a8-9c306ddd5e52","2018-06-27T17:42:53.684Z","Apple Business Challenges Mounting, Losing Ground With Developers","https://www.investors.com/news/technology/click/apple-stock-challenges-mounting/","Investment Topics#Adj_Up#Country#Industry Sector#Adj_Bad#Noun_Down#Company#Corporate Topics#Verbs_Down#Region#Verbs_U",,"negative"
"6587e84d-26b3-47af-9dec-8c127c41266b","2018-06-27T16:56:11.495Z","Intel lures Apple veteran as its first software security chief","https://www.crn.com.au/news/intel-lures-apple-veteran-as-its-first-software-security-chief-495643?utm_source=feed&utm_medium=rss&utm_campaign=crn+","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#Verbs_Love#Adj_Good#Company#Corporate Topics#Region#Verbs_U",,"positive"
"7f2986b3-1eac-483d-ae83-c624a29f86ad","2018-06-27T03:30:57.506Z","Apple Books Is Replacing iBooks","https://www.forbes.com/sites/ellenduffer/2018/06/26/apple-books-is-replacing-ibooks/","Investment Topics#Adj_Up#Country#Industry Sector#Executives (new)#City#Verbs_Love#Company#Corporate Topics#State#Region#Verbs_U",,"positive"
"9e6f1074-f214-48e4-bff8-9aee1774482c","2018-06-27T00:22:17Z","Supreme Court Deals Setback To Apple Pay","https://www.forbes.com/sites/kenkam/2018/06/26/supreme-court-deals-setback-to-apple-pay/?ss=personalfinance","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Courts#Verbs_Up#Verbs_Disappoint#Verbs_Satisfy#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"negative"
"b1f03c4b-82e3-4fca-af12-43008968f1c8","2018-06-26T16:07:19.17Z","Stocks Rally A Bit After Monday Sell-Off; Netflix Leads FANG Rebound","https://www.investors.com/market-trend/stock-market-today/stocks-rally-netflix-leads-fang-stocks/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Down#Verbs_Up#Verbs_Disappoint#Typically Excluded Topics#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"positive"
"4f2e0001-9cf1-4d8d-b35c-4d44eb383bb9","2018-06-26T13:33:34.721Z","Apple's iOS 12 Public Beta is available now: First thoughts","https://www.computerworld.com/article/3284926/mobile-wireless/apples-ios-12-public-beta-is-available-now-first-thoughts.html#tk.rss_all","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Verbs_Satisfy#Noun_Down#Verbs_Love#Adj_Good#Company#Verbs_Down#Region#Verbs_U",,"positive"
"a573253c-8ead-402d-b421-cb08b7838026","2018-06-26T01:49:43.536Z","Apple’s noise cancellation, Vint Cerf’s take on IoT and more","https://www.fiercewireless.com/iot/news-note-apple-s-noise-cancellation-vint-cerf-s-take-iot-and-more","Investment Topics#Country#Industry Sector#Congress#Adj_Good#Practice Areas#Company#Region#Tech Topics#Verbs_U",,"positive"
"00bce5b5-57cb-44d2-85b0-16e524a7f3a4","2018-06-26T01:44:07.422Z","Report: New AirPods, Apple noise-cancelling headphones pegged for 2019","https://arstechnica.com/gadgets/2018/06/report-new-airpods-apple-noise-cancelling-headphones-pegged-for-2019/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#USFedAgency#Verbs_Love#Verbs_Down#Verbs_Up#Adj_Good#Company#Corporate Topics#Region#Tech Topics#Adj_Down#InfoNgen Defens",,"negative"
"79d904de-406e-47ef-844f-28163612a750","2018-06-25T23:25:53.238Z","Intel, Apple, Netflix among Bay Area stocks hammered on latest trade war fears","https://www.eastbaytimes.com/2018/06/25/intel-apple-netflix-among-bay-area-stocks-hammered-on-latest-trade-war-fears/","Investment Topics#Adj_Up#Country#Industry Sector#USFedAgency#City#Verbs_Love#Verbs_Down#Verbs_Up#Typically Excluded Topics#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"negative"
"0aa698e6-3f13-4cf0-8440-15c87a2a671f","2018-06-25T09:20:59.722Z","Apple rejects claim of iPhone brute force hack","https://www.computerweekly.com/news/252443623/Apple-rejects-claim-of-iPhone-brute-force-hack","Investment Topics#Adj_Up#Country#Industry Sector#Congress#Verbs_Love#Verbs_Up#Financial Services Topics#Adj_Good#Company#Corporate Topics#State#Region#Tech Topics#InfoNgen Defens",,"positive"
"c8e6afcd-c0bb-4165-b253-b7034a99ba53","2018-06-24T23:35:31.264Z","Chinese upstart taking on Apple, Google","https://www.byronnews.com.au/news/a-chinese-startup-out-to-challenge-apple-google/3450454/","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Tech Topics#Adj_Dow",,"positive"
"5e1fed61-f273-4c81-a5f0-71a59140d836","2018-06-21T15:48:23.733Z","Apple's AirPower wireless charger is riddled with problems: Report","https://in.news.yahoo.com/apple-apos-airpower-wireless-charger-151647946.html","Investment Topics#Adj_Up#Country#Industry Sector#Verbs_Satisfy#Executives (new)#Noun_Down#Adj_Good#Practice Areas#Company#Corporate Topics#Regio",,"negative"
"ad285885-6d6b-4cd1-af5f-b7cc48872518","2018-06-21T07:57:29.185Z","Tim Cook reaffirms Apple’s commitment to Ireland","https://www.irishtimes.com/business/technology/tim-cook-reaffirms-apple-s-commitment-to-ireland-1.3537643","Investment Topics#Country#Industry Sector#Congress#Noun_Down#Verbs_Love#Adj_Good#Company#Region#Tech Topics#Verbs_U",,"positive"
"aa612acc-1149-47e3-afb3-51e7163cc732","2018-06-20T20:23:43.005Z","Apple tops this watchlist of stocks at risk amid escalating trade tensions","http://www.marketwatch.com/story/heres-a-watchlist-of-stocks-at-risk-amid-escalating-trade-tensions----including-apple-boeing-2018-06-20","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#City#Verbs_Down#Verbs_Up#Typically Excluded Topics#Adj_Good#Company#Corporate Topics#Region#Adj_Dow",,"positive"
"6b323b92-3471-4204-aba2-c39b45982136","2018-06-20T13:32:20.873Z","iOS 12 Beta 2 Contains References To Apple Watch Series 4","https://www.valuewalk.com/2018/06/ios-12-beta-2-apple-watch-series-4/","Investment Topics#Adj_Up#Country#Industry Sector#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Tech Topics#Verbs_U",,"negative"
"d9e8284a-1473-4391-b741-cbeb2e8246d6","2018-06-20T06:36:23.613Z","Freenet to build up internet TV portfolio to compete with Netflix, Apple - CFO","https://www.telecompaper.com/news/freenet-to-build-up-internet-tv-portfolio-to-compete-with-netflix-apple-cfo--1249182","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Adj_Bad#Verbs_Love#Verbs_Down#Verbs_Up#Adj_Good#Company#Corporate Topics#Regio",,"positive"
"cf1dfaf5-a7fe-494b-8666-147059f0e849","2018-06-19T13:39:35.468Z","Apple is the big tech firm most at risk from a US-China trade war","https://www.cnbc.com/2018/06/19/apple-is-the-big-tech-firm-most-at-risk-from-a-us-china-trade-war.html","Investment Topics#Adj_Up#Country#Noun_Up#Industry Sector#Executives (new)#City#Congress#Verbs_Love#Verbs_Down#Verbs_Up#Noun_Down#Adj_Good#Company#Corporate Topics#Region#Tech Topics#Adj_Dow",,"negative"
"91255622-a9fa-4e31-aa81-3163d76dbe9a","2018-06-19T02:57:12.932Z","Apple fined $9 million over repairs policy","https://www.crn.com.au/news/apple-fined-9-million-as-federal-court-finds-repairs-policy-breached-australian-consumer-law-494626?utm_source=feed&utm_medium=rss&utm_campaign=crn+","Investment Topics#Country#Industry Sector#Noun_Down#Adj_Good#Practice Areas#Company#Corporate Topics#Regio",,"negative"
